time_s,face_yaw,face_pitch,face_roll,face_pos_x,face_pos_y,faceProb,leftEyeProb,rightEyeProb,leftBlinkProb,rightBlinkProb,sunglassesProb,occludedProb,readyProb_0,readyProb_1,readyProb_2,readyProb_3,notReadyProb_0,notReadyProb_1,poorVisionProb,awarenessStatus,isDistracted,distractedType,faceDetected,isRHD
0.000000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.050000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.100000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.150000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.200000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.250000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.300000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.350000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.400000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.450000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.500000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.550000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.600000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.650000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.700000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
0.750000,-0.030121,0.355835,-0.037308,0.132339,-0.030417,0.965827,0.929983,0.850887,0.128279,0.147110,0.000027,0.496797,0.493587,0.526724,0.529487,0.491372,0.018865,0.535539,0.000102,1.000000,0,0,0,0
