time_s,model_desiredCurvature,model_desiredAcceleration,laneLeft_prob,laneRight_prob,laneLeft_y,laneRight_y,laneChangeState,laneChangeDirection,aTarget,shouldStop,hasLead,fcw,longPlanSource
0.000000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.050000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.100000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.150000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.200000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.250000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.300000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.350000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.400000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.450000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.500000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.550000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.600000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.650000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.700000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.750000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.800000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.850000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.900000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
0.950000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.000000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.050000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.100000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.150000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.200000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.250000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.300000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.350000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.400000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.450000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.500000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.550000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.600000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.650000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.700000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.750000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.800000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.850000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.900000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
1.950000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.000000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.050000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.100000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.150000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.200000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.250000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.300000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.350000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.400000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.450000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.500000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.550000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.600000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.650000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.700000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.750000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.800000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.850000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.900000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
2.950000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.000000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.050000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.100000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.150000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.200000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.250000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.300000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.350000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.400000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.450000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.500000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.550000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.600000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.650000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.700000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.750000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.800000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.850000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.900000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
3.950000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
4.000000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
4.050000,-0.091138,,0.071415,0.077788,-1.750558,1.460169,off,none,0.717220,0,0,0,cruise
4.100000,-0.132620,,0.076493,0.082673,-1.752132,1.466008,off,none,0.765794,0,0,0,cruise
4.150000,-0.173350,,0.080254,0.085426,-1.753542,1.469393,off,none,0.853036,0,0,0,cruise
4.200000,-0.194029,,0.074184,0.074022,-1.751781,1.454232,off,none,0.878780,0,0,0,cruise
4.250000,-0.198096,,0.088400,0.102378,-1.740000,1.467798,off,none,0.878856,0,0,0,cruise
4.300000,-0.195646,,0.069301,0.071809,-1.753699,1.449054,off,none,0.878791,0,0,0,cruise
4.350000,-0.198611,,0.052413,0.059469,-1.724597,1.405278,off,none,0.878792,0,0,0,cruise
4.400000,-0.198880,,0.047427,0.050408,-1.717474,1.403615,off,none,0.878791,0,0,0,cruise
4.450000,-0.198739,,0.054566,0.056377,-1.738869,1.400458,off,none,0.878791,0,0,0,cruise
4.500000,-0.198695,,0.050436,0.055586,-1.723847,1.400349,off,none,0.878791,0,0,0,cruise
4.550000,-0.198159,,0.044129,0.049230,-1.715716,1.391698,off,none,0.878791,0,0,0,cruise
4.600000,-0.197271,,0.040302,0.039600,-1.661571,1.353809,off,none,0.878791,0,0,0,cruise
4.650000,-0.198315,,0.049047,0.047894,-1.672942,1.351995,off,none,0.878791,0,0,0,cruise
4.700000,-0.198531,,0.045927,0.043296,-1.671191,1.363604,off,none,0.878791,0,0,0,cruise
4.750000,-0.196457,,0.038200,0.038304,-1.646119,1.342266,off,none,0.878791,0,0,0,cruise
4.800000,-0.192886,,0.037062,0.037543,-1.668017,1.350815,off,none,0.878791,0,0,0,cruise
4.850000,-0.163699,,0.034709,0.033580,-1.609525,1.342195,off,none,0.878791,0,0,0,cruise
4.900000,-0.191124,,0.036472,0.034459,-1.605225,1.332822,off,none,0.878791,0,0,0,cruise
4.950000,-0.191738,,0.033347,0.033181,-1.599896,1.345715,off,none,0.878791,0,0,0,cruise
5.000000,-0.182765,,0.033738,0.032934,-1.605553,1.348173,off,none,0.878791,0,0,0,cruise
5.050000,-0.185321,,0.034710,0.033075,-1.603009,1.344388,off,none,0.878791,0,0,0,cruise
5.100000,-0.146131,,0.031578,0.030238,-1.558810,1.357248,off,none,0.878791,0,0,0,cruise
5.150000,-0.184266,,0.034395,0.030879,-1.581535,1.364506,off,none,0.878791,0,0,0,cruise
5.200000,-0.184951,,0.032876,0.028549,-1.585539,1.350703,off,none,0.878791,0,0,0,cruise
5.250000,-0.185982,,0.032514,0.029111,-1.575236,1.352408,off,none,0.878791,0,0,0,cruise
5.300000,-0.197978,,0.035275,0.027490,-1.564500,1.341851,off,none,0.878791,0,0,0,cruise
5.350000,-0.179153,,0.028785,0.024791,-1.545524,1.379225,off,none,0.878791,0,0,0,cruise
5.400000,-0.154419,,0.030521,0.025009,-1.540490,1.375019,off,none,0.878791,0,0,0,cruise
5.450000,-0.162843,,0.030020,0.025530,-1.547828,1.374935,off,none,0.878791,0,0,0,cruise
5.500000,-0.105773,,0.028538,0.024000,-1.544718,1.367928,off,none,0.878791,0,0,0,cruise
5.550000,-0.051133,,0.029827,0.023734,-1.535392,1.372851,off,none,0.878791,0,0,0,cruise
5.600000,0.013452,,0.029015,0.022122,-1.502264,1.381119,off,none,0.878791,0,0,0,cruise
5.650000,0.084301,,0.029355,0.022774,-1.503356,1.374912,off,none,0.002193,1,1,0,lead0
5.700000,0.120748,,0.029487,0.021807,-1.490282,1.394081,off,none,0.078288,1,1,0,lead0
5.750000,0.100884,,0.027967,0.021140,-1.498867,1.386134,off,none,0.081327,1,1,0,lead0
5.800000,-0.077482,,0.031377,0.023212,-1.496824,1.370625,off,none,0.733316,0,0,0,cruise
5.850000,0.007741,,0.028044,0.018703,-1.456275,1.407412,off,none,0.000271,0,0,0,cruise
5.900000,0.056554,,0.028441,0.020937,-1.469276,1.394847,off,none,0.060243,1,1,0,lead0
5.950000,0.091878,,0.027142,0.019224,-1.457957,1.380337,off,none,0.065930,1,1,0,lead0
6.000000,0.059338,,0.026930,0.019539,-1.453765,1.407939,off,none,0.061277,1,1,0,lead0
6.050000,0.075272,,0.028228,0.020708,-1.448042,1.377502,off,none,0.059613,1,1,0,lead0
6.100000,0.116232,,0.026919,0.017412,-1.411973,1.400848,off,none,0.067322,1,1,0,lead0
6.150000,0.091816,,0.028003,0.018980,-1.424976,1.383371,off,none,0.051164,1,1,0,lead0
6.200000,0.143674,,0.027598,0.019204,-1.406435,1.375643,off,none,0.061383,1,1,0,lead0
6.250000,0.113808,,0.028279,0.018342,-1.416324,1.399859,off,none,0.065010,1,1,0,lead0
6.300000,0.112330,,0.027928,0.018522,-1.412217,1.386506,off,none,0.055356,1,1,0,lead0
6.350000,0.118413,,0.025050,0.017098,-1.389367,1.422809,off,none,0.068695,1,1,0,lead0
6.400000,0.085010,,0.025888,0.018302,-1.396176,1.412296,off,none,0.051398,1,1,0,lead0
6.450000,0.096912,,0.028407,0.018698,-1.410898,1.406851,off,none,0.057108,1,1,0,lead0
6.500000,0.111135,,0.028027,0.018374,-1.430290,1.392593,off,none,0.060280,1,1,0,lead0
6.550000,0.110572,,0.028257,0.018919,-1.426009,1.397665,off,none,0.062207,1,1,0,lead0
6.600000,-0.040548,,0.028551,0.018643,-1.441718,1.392455,off,none,0.056939,1,1,0,lead0
6.650000,-0.032024,,0.028188,0.018134,-1.397926,1.392376,off,none,0.085254,1,1,0,lead0
6.700000,0.012679,,0.027857,0.018172,-1.416819,1.387705,off,none,0.063596,1,1,0,lead0
6.750000,0.072645,,0.026396,0.018993,-1.430716,1.395107,off,none,0.061151,1,1,0,lead0
6.800000,0.091915,,0.027894,0.019787,-1.427284,1.386735,off,none,0.058427,1,1,0,lead0
6.850000,0.059857,,0.028518,0.017942,-1.406492,1.423934,off,none,0.065514,1,1,0,lead0
6.900000,0.121850,,0.026992,0.018292,-1.392658,1.414311,off,none,0.066347,1,1,0,lead0
6.950000,0.128459,,0.027204,0.016724,-1.394959,1.404496,off,none,0.061266,1,1,0,lead0
7.000000,0.141788,,0.026447,0.018036,-1.374873,1.429507,off,none,0.051344,1,1,0,lead0
7.050000,0.127741,,0.028685,0.017194,-1.396294,1.406628,off,none,0.053306,1,1,0,lead0
7.100000,0.136972,,0.026750,0.019069,-1.414069,1.388965,off,none,0.060187,1,1,0,lead0
7.150000,0.107392,,0.026875,0.018025,-1.421868,1.398863,off,none,0.062277,1,1,0,lead0
7.200000,-0.040981,,0.027731,0.018499,-1.445715,1.377597,off,none,0.051348,1,1,0,lead0
7.250000,0.034718,,0.027013,0.017456,-1.395521,1.421893,off,none,0.086293,1,1,0,lead0
7.300000,0.101525,,0.026844,0.017798,-1.401070,1.401444,off,none,0.056684,1,1,0,lead0
7.350000,0.119149,,0.027915,0.018407,-1.417369,1.390126,off,none,0.056220,1,1,0,lead0
7.400000,0.091512,,0.027394,0.018104,-1.432267,1.415042,off,none,0.067333,1,1,0,lead0
7.450000,0.076499,,0.025737,0.017574,-1.398931,1.411903,off,none,0.059301,1,1,0,lead0
7.500000,0.144151,,0.025715,0.016760,-1.377725,1.415868,off,none,0.054122,1,1,0,lead0
7.550000,0.125191,,0.028354,0.017543,-1.418984,1.395344,off,none,0.050229,1,1,0,lead0
