time_s,vEgo,aEgo,vEgoRaw,standstill,steeringAngleDeg,steeringTorque,steeringPressed,gas,gasPressed,brake,brakePressed,cruiseState_enabled,cruiseState_available,cruiseState_speed,cc_enabled,cc_latActive,cc_longActive,leftBlinker,rightBlinker,actuators_accel,actuators_torque,actuators_speed,actuators_curvature,co_accel,co_brake,co_gas,co_steer,co_steeringAngleDeg,co_curvature,cs_enabled,cs_active,cs_curvature,cs_desiredCurvature,cs_vCruise,cs_longControlState,cs_forceDecel
60.840000,3.388643,1.612429,3.385866,0,-4.800000,-1348.656153,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.002240,0.000000,off,0
60.850000,3.407065,1.637347,3.403513,0,-4.800000,-1334.979118,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002052,0.002240,0.000000,off,0
60.860000,3.426778,1.673458,3.428917,0,-4.800000,-1319.376697,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002048,0.002240,0.000000,off,0
60.870000,3.446728,1.701443,3.443645,0,-4.800000,-1322.000000,1,47.000000,1,-0.009990,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002048,0.002240,0.000000,off,0
60.880000,3.465526,1.718979,3.457269,0,-4.800000,-1316.996232,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002048,0.002232,0.000000,off,0
60.890000,3.486862,1.753760,3.486713,0,-4.800000,-1297.574154,1,47.000000,1,-0.006033,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002047,0.002195,0.000000,off,0
60.900000,3.508808,1.801783,3.516228,0,-4.800000,-1269.417145,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002047,0.002195,0.000000,off,0
60.910000,3.529803,1.829517,3.525528,0,-4.800000,-1224.235578,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002046,0.002195,0.000000,off,0
60.920000,3.550784,1.834543,3.534003,0,-4.800000,-1154.567910,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002046,0.002195,0.000000,off,0
60.930000,3.568034,1.826294,3.545505,0,-4.800000,-1100.652551,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002046,0.001966,0.000000,off,0
60.940000,3.583752,1.811246,3.557887,0,-4.800000,-1056.962736,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002047,0.001360,0.000000,off,0
60.950000,3.597553,1.781794,3.563689,0,-4.800000,-1022.484785,0,47.000000,1,-0.010340,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.001360,0.000000,off,0
60.960000,3.611288,1.745604,3.575194,0,-4.800000,-992.204084,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.001360,0.000000,off,0
60.970000,3.625777,1.701459,3.588670,0,-4.800000,-976.647398,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.001360,0.000000,off,0
60.980000,3.639346,1.667888,3.605688,0,-4.800000,-978.777767,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.001564,0.000000,off,0
60.990000,3.653602,1.640219,3.623734,0,-4.800000,-1008.374907,0,47.000000,1,-0.007075,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.002327,0.000000,off,0
61.000000,3.667598,1.625683,3.643658,0,-4.800000,-1060.120039,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.002327,0.000000,off,0
61.010000,3.681346,1.616938,3.659666,0,-4.800000,-1116.907500,0,47.000000,1,-0.010935,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002056,0.002327,0.000000,off,0
61.020000,3.699181,1.626939,3.687728,0,-4.800000,-1176.311641,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002056,0.002327,0.000000,off,0
61.030000,3.716301,1.624446,3.698743,0,-4.800000,-1248.039230,1,47.000000,1,-0.006349,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002056,0.002264,0.000000,off,0
61.040000,3.731166,1.609736,3.707643,0,-4.800000,-1320.655030,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002056,0.002041,0.000000,off,0
61.050000,3.744918,1.590501,3.719002,0,-4.800000,-1387.965883,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002056,0.002041,0.000000,off,0
61.060000,3.758092,1.567726,3.730695,0,-4.800000,-1442.090410,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002054,0.002041,0.000000,off,0
61.070000,3.771256,1.541671,3.742886,0,-4.800000,-1485.270259,1,47.000000,1,-0.009553,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002054,0.002041,0.000000,off,0
61.080000,3.785234,1.527997,3.763011,0,-4.800000,-1516.980126,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002054,0.001986,0.000000,off,0
61.090000,3.798489,1.505563,3.772330,0,-4.800000,-1553.350751,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002053,0.001755,0.000000,off,0
61.100000,3.810792,1.483480,3.784514,0,-4.800000,-1582.760081,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002052,0.001755,0.000000,off,0
61.110000,3.822592,1.456883,3.794230,0,-4.836416,-1606.468078,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002044,0.001755,0.000000,off,0
61.120000,3.835478,1.436353,3.810943,0,-4.900000,-1640.057714,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002082,0.001755,0.000000,off,0
61.130000,3.848852,1.429293,3.830733,0,-4.900000,-1676.237775,1,47.000000,1,-0.005925,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002082,0.001715,0.000000,off,0
61.140000,3.864994,1.448913,3.860648,0,-4.900000,-1698.105762,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002082,0.001556,0.000000,off,0
61.150000,3.881031,1.464362,3.874263,0,-4.900000,-1709.518211,1,47.000000,1,-0.010004,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002080,0.001556,0.000000,off,0
61.160000,3.897391,1.482666,3.892011,0,-4.900000,-1718.151007,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002065,0.001556,0.000000,off,0
61.170000,3.916147,1.506022,3.912305,0,-4.900000,-1728.670901,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002065,0.001556,0.000000,off,0
61.180000,3.934285,1.534600,3.933361,0,-4.900000,-1729.297652,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002065,0.001605,0.000000,off,0
61.190000,3.954091,1.574722,3.958537,0,-4.900000,-1708.736041,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002064,0.001750,0.000000,off,0
61.200000,3.974126,1.623033,3.983912,0,-4.900000,-1679.385212,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002063,0.001750,0.000000,off,0
61.210000,3.993240,1.663347,3.998683,0,-4.900000,-1664.654941,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002057,0.001750,0.000000,off,0
61.220000,4.015261,1.709213,4.020546,0,-4.937020,-1656.076803,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002063,0.001750,0.000000,off,0
61.230000,4.037579,1.749012,4.039402,0,-5.000000,-1638.241761,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002098,0.001771,0.000000,off,0
61.240000,4.059160,1.788185,4.061195,0,-5.000000,-1622.410116,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002098,0.001838,0.000000,off,0
61.250000,4.077879,1.803714,4.068283,0,-5.000000,-1603.418030,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002099,0.001838,0.000000,off,0
61.260000,4.095177,1.801107,4.075887,0,-5.000000,-1579.595893,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002104,0.001838,0.000000,off,0
61.270000,4.114345,1.809346,4.100543,0,-5.000000,-1559.455177,1,47.000000,1,-0.005884,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002104,0.001838,0.000000,off,0
61.280000,4.135895,1.843037,4.134667,0,-5.000000,-1529.711081,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002104,0.001859,0.000000,off,0
61.290000,4.158072,1.874089,4.154874,0,-5.000000,-1494.246696,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002103,0.001955,0.000000,off,0
61.300000,4.180314,1.913000,4.181738,0,-5.000000,-1452.482477,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002104,0.001955,0.000000,off,0
61.310000,4.200735,1.930017,4.190357,0,-5.000000,-1407.692037,1,47.000000,1,-0.010271,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002111,0.001955,0.000000,off,0
61.320000,4.220867,1.930432,4.201571,0,-5.000000,-1372.584019,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002111,0.001955,0.000000,off,0
61.330000,4.238464,1.913507,4.210764,0,-5.000000,-1339.006262,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002111,0.001945,0.000000,off,0
61.340000,4.254713,1.888643,4.223063,0,-5.000000,-1313.298823,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002111,0.001905,0.000000,off,0
61.350000,4.270436,1.864914,4.239078,0,-5.000000,-1292.923963,1,47.000000,1,-0.005252,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002111,0.001905,0.000000,off,0
61.360000,4.287740,1.853689,4.263487,0,-5.000000,-1267.803198,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002114,0.001905,0.000000,off,0
61.370000,4.304924,1.831793,4.276205,0,-5.000000,-1242.778051,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002113,0.001905,0.000000,off,0
61.380000,4.322715,1.813910,4.295835,0,-4.954754,-1211.973733,1,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002102,0.001970,0.000000,off,0
61.390000,4.342261,1.824373,4.329567,0,-4.900000,-1181.849587,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002071,0.002147,0.000000,off,0
61.400000,4.363856,1.864169,4.366637,0,-4.900000,-1160.621574,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002071,0.002147,0.000000,off,0
61.410000,4.383634,1.889281,4.378561,0,-4.900000,-1152.000000,0,47.000000,1,-0.010227,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002072,0.002147,0.000000,off,0
61.420000,4.404970,1.908584,4.395366,0,-4.936741,-1161.920118,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.002147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002078,0.002147,0.000000,off,0
61.430000,4.424771,1.904244,4.403485,0,-4.957129,-1189.289110,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002104,0.001902,0.000000,off,0
61.440000,4.441789,1.880487,4.411071,0,-4.900000,-1207.080417,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002071,0.001079,0.000000,off,0
61.450000,4.458118,1.860289,4.428895,0,-4.900000,-1225.893467,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002071,0.001079,0.000000,off,0
61.460000,4.475231,1.849608,4.451315,0,-4.941431,-1262.644086,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002077,0.001079,0.000000,off,0
61.470000,4.492033,1.835154,4.466213,0,-5.000000,-1295.878875,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002113,0.001079,0.000000,off,0
61.480000,4.508819,1.828894,4.487412,0,-5.000000,-1312.392501,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002112,0.001168,0.000000,off,0
61.490000,4.526236,1.818124,4.502743,0,-5.000000,-1323.261233,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002112,0.001625,0.000000,off,0
61.500000,4.545141,1.819122,4.527307,0,-4.959668,-1310.707098,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002105,0.001625,0.000000,off,0
61.510000,4.561471,1.805253,4.536250,0,-4.900000,-1276.479681,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002068,0.001625,0.000000,off,0
61.520000,4.577398,1.778711,4.546489,0,-4.900000,-1228.371219,1,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002067,0.001625,0.000000,off,0
61.530000,4.593619,1.763538,4.568304,0,-4.900000,-1181.304416,1,47.000000,1,-0.006548,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002067,0.001626,0.000000,off,0
61.540000,4.611284,1.767143,4.595571,0,-4.900000,-1141.618515,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002066,0.001631,0.000000,off,0
61.550000,4.627673,1.762099,4.607281,0,-4.900000,-1108.377824,0,47.000000,1,-0.010053,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002059,0.001631,0.000000,off,0
61.560000,4.644520,1.756092,4.623918,0,-4.900000,-1066.319226,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002059,0.001631,0.000000,off,0
61.570000,4.660907,1.740650,4.635936,0,-4.900000,-1023.159152,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002059,0.001631,0.000000,off,0
61.580000,4.677411,1.729594,4.654533,0,-4.900000,-991.445112,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002059,0.001512,0.000000,off,0
61.590000,4.695000,1.731789,4.678837,0,-4.900000,-961.120748,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002057,0.001035,0.000000,off,0
61.600000,4.714653,1.760186,4.712198,0,-4.900000,-923.968667,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002051,0.001035,0.000000,off,0
61.610000,4.732705,1.775055,4.722922,0,-4.900000,-897.550748,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002051,0.001035,0.000000,off,0
61.620000,4.753901,1.788824,4.741757,0,-4.900000,-871.067655,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002050,0.001035,0.000000,off,0
61.630000,4.773728,1.797651,4.760359,0,-4.900000,-859.615583,0,47.000000,1,-0.007212,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002050,0.001073,0.000000,off,0
61.640000,4.792653,1.806740,4.779204,0,-4.900000,-884.835922,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002049,0.001172,0.000000,off,0
61.650000,4.810950,1.810820,4.794862,0,-4.900000,-898.094217,0,47.000000,1,-0.008590,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002047,0.001172,0.000000,off,0
61.660000,4.829536,1.817883,4.815091,0,-4.856415,-870.745212,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002039,0.001172,0.000000,off,0
61.670000,4.847219,1.815488,4.827785,0,-4.800000,-856.912448,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002005,0.001172,0.000000,off,0
61.680000,4.864200,1.812253,4.844585,0,-4.800000,-884.200224,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002005,0.001058,0.000000,off,0
61.690000,4.879304,1.782485,4.846419,0,-4.800000,-900.708464,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.002005,0.000593,0.000000,off,0
61.700000,4.891974,1.727729,4.847704,0,-4.758414,-861.444875,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001997,0.000593,0.000000,off,0
61.710000,4.908000,1.719702,4.885980,0,-4.660830,-862.543686,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001957,0.000593,0.000000,off,0
61.720000,4.931710,1.778367,4.942989,0,-4.600000,-884.051187,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001920,0.000593,0.000000,off,0
61.730000,4.953255,1.813189,4.952686,0,-4.600000,-849.022883,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001920,0.000741,0.000000,off,0
61.740000,4.973003,1.830043,4.963383,0,-4.600000,-809.657593,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001918,0.001307,0.000000,off,0
61.750000,4.988957,1.821280,4.966285,0,-4.566823,-769.425424,0,47.000000,1,-0.005184,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001910,0.001307,0.000000,off,0
61.760000,5.003067,1.791994,4.969524,0,-4.500000,-715.442146,0,47.000000,1,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001874,0.001307,0.000000,off,0
61.770000,5.018445,1.752200,4.982763,0,-4.500000,-662.671228,0,47.000000,1,-0.009884,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001872,0.001307,0.000000,off,0
61.780000,5.033483,1.720247,5.000626,0,-4.500000,-626.732687,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001872,0.001275,0.000000,off,0
61.790000,5.046216,1.672767,5.006030,0,-4.500000,-589.967861,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001870,0.001156,0.000000,off,0
61.800000,5.056305,1.620601,5.011776,0,-4.462346,-557.975403,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001858,0.001156,0.000000,off,0
61.810000,5.069731,1.602279,5.042646,0,-4.400000,-546.066147,0,47.000000,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.001156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.001822,0.001156,0.000000,off,0
