time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.090000,9.543326,0.184983,0.052626,-0.017559,0.008130,0.030883
1.100000,9.581988,-0.001525,0.103817,-0.018362,0.009444,0.029350
1.110000,9.935840,-0.101881,0.057529,-0.018937,0.009715,0.027070
1.120000,9.795498,-0.095251,0.015708,-0.018749,0.006696,0.021708
1.130000,9.741381,-0.039543,0.094430,-0.017719,0.000704,0.010942
1.140000,10.005092,0.027108,0.266269,-0.016798,0.001683,0.004351
1.150000,10.058225,-0.057905,0.064668,-0.015561,0.002765,0.001216
1.160000,10.081125,-0.130607,-0.083553,-0.013826,-0.002971,-0.001852
1.170000,9.916273,-0.126852,0.099730,-0.012217,-0.008044,-0.004395
1.180000,9.862345,-0.044194,0.216575,-0.011259,-0.009639,-0.004182
1.190000,9.986053,0.164821,0.227026,-0.010008,-0.011969,-0.002448
1.200000,10.109760,0.373837,0.237477,-0.008644,-0.014578,-0.000136
1.210000,9.722606,0.282962,0.009193,-0.007258,-0.014998,0.002846
1.220000,10.021262,0.160805,0.110224,-0.007600,-0.020143,0.007554
1.230000,9.751817,-0.033565,0.101012,-0.007259,-0.015592,0.008237
1.240000,10.035596,0.055116,0.077284,-0.005858,-0.016416,0.008131
1.250000,10.048541,0.108884,0.074377,-0.006015,-0.015318,0.006484
1.260000,10.061602,0.005236,0.161395,-0.006109,-0.014958,0.003196
1.270000,9.763966,-0.288973,0.206359,-0.006827,-0.011782,-0.002931
1.280000,10.354309,0.032875,0.068647,-0.007458,-0.013729,-0.007261
1.290000,9.724852,0.029836,0.137280,-0.009320,-0.008114,-0.012989
1.300000,9.861408,0.115996,0.116704,-0.009948,-0.010778,-0.014168
1.310000,9.647746,0.067847,0.121433,-0.010384,-0.009470,-0.016566
1.320000,9.640746,-0.021754,0.412338,-0.012005,-0.011548,-0.019334
1.330000,9.894635,0.025690,0.273373,-0.011029,-0.008090,-0.019925
1.340000,9.648304,0.092058,0.152636,-0.010690,-0.004603,-0.023160
1.350000,9.877969,0.030550,0.260586,-0.010690,-0.011905,-0.026081
1.360000,9.648484,0.148321,0.325809,-0.010091,-0.009515,-0.026949
1.370000,9.808698,0.338812,0.310551,-0.009688,-0.008958,-0.025970
1.380000,9.757608,0.360027,0.121197,-0.009774,-0.003015,-0.023416
1.390000,9.839100,0.402792,0.132096,-0.009889,-0.003215,-0.020190
1.400000,9.651521,0.391904,0.275183,-0.010078,-0.006991,-0.016980
1.410000,9.856685,0.113206,0.361824,-0.008803,-0.002565,-0.015003
1.420000,9.728080,0.115965,0.391772,-0.008580,0.000255,-0.014280
1.430000,9.439769,0.253717,0.333202,-0.010222,0.006443,-0.013178
1.440000,10.020434,0.443449,0.296596,-0.011035,0.003103,-0.010274
1.450000,9.514648,0.373276,0.482770,-0.011946,0.006548,-0.010458
1.460000,9.750126,0.277596,0.399454,-0.011687,0.007787,-0.007597
1.470000,9.466516,0.479836,0.413208,-0.012848,0.010140,-0.005101
1.480000,9.485415,0.475687,0.323319,-0.012964,0.011425,-0.006385
1.490000,9.771996,0.599183,0.387428,-0.013607,0.007519,-0.004715
1.500000,9.640009,0.574008,0.394866,-0.014599,0.010217,-0.001752
1.510000,9.814587,0.781099,0.477140,-0.014203,0.006385,0.004819
1.520000,9.768336,0.597389,0.603164,-0.014429,0.008183,0.008163
1.530000,9.854971,0.389879,0.680393,-0.014801,0.007025,0.010823
1.540000,9.832633,0.539285,0.437177,-0.014795,0.008737,0.014204
1.550000,9.894252,0.542627,0.417875,-0.014362,0.013070,0.016912
1.560000,10.001846,0.416522,0.408842,-0.016580,0.008505,0.019494
1.570000,9.814663,0.267025,0.620311,-0.016707,0.007912,0.020982
1.580000,10.188579,0.508656,0.776673,-0.015007,0.004888,0.025598
1.590000,9.987301,0.547496,0.401410,-0.014960,0.012199,0.027433
1.600000,9.944287,0.373763,0.524866,-0.015239,0.004201,0.026943
1.610000,9.751215,0.159092,0.627543,-0.016305,0.002785,0.026827
1.620000,9.587411,0.040039,0.691291,-0.014744,0.004345,0.024598
1.630000,9.734742,0.018455,0.554616,-0.013514,0.007023,0.021619
1.640000,9.941460,-0.075296,0.397898,-0.012640,0.008230,0.017510
1.650000,9.930546,-0.252021,0.550896,-0.011952,0.002369,0.011221
1.660000,9.775661,-0.192355,0.690824,-0.010843,0.002927,0.005754
1.670000,9.743742,-0.192751,0.553876,-0.010638,0.005433,0.000719
1.680000,9.763409,-0.223322,0.607099,-0.010445,0.003205,-0.002434
1.690000,9.772330,-0.174678,0.649618,-0.010258,0.004155,-0.004696
1.700000,9.884689,-0.041310,0.503005,-0.009413,0.005633,-0.005963
1.710000,9.602707,-0.137212,0.464586,-0.009484,0.004991,-0.009874
1.720000,9.485632,-0.214121,0.667645,-0.009666,0.002169,-0.011114
1.730000,9.589005,0.127019,0.681511,-0.009075,0.003149,-0.009027
1.740000,9.570068,-0.097659,0.475447,-0.009010,0.007288,-0.010953
1.750000,9.615967,-0.087789,0.566029,-0.009162,0.003705,-0.011605
1.760000,9.525757,0.062414,0.507338,-0.010366,0.008780,-0.011155
1.770000,9.629048,0.263582,0.431438,-0.011151,0.010879,-0.008058
1.780000,9.608059,0.212934,0.406479,-0.013489,0.011332,-0.007738
1.790000,9.441505,0.202540,0.429650,-0.014170,0.014115,-0.006707
1.800000,9.381201,0.261136,0.471037,-0.014834,0.017692,-0.004226
1.810000,9.514667,0.262522,0.523483,-0.014867,0.018848,-0.002083
1.820000,9.622789,0.245365,0.534869,-0.017473,0.020868,-0.001209
1.830000,9.637092,0.274626,0.739242,-0.019828,0.018531,-0.000802
1.840000,9.500816,0.309230,0.763029,-0.020487,0.020745,-0.000069
1.850000,9.345963,0.234657,0.604084,-0.021170,0.023493,0.000131
1.860000,9.576882,0.331310,0.487755,-0.021228,0.021736,0.000611
1.870000,9.558533,0.393618,0.563380,-0.021304,0.022293,0.000916
1.880000,9.765964,0.318463,0.673327,-0.021008,0.023027,0.000417
1.890000,9.905725,0.424313,0.699703,-0.020349,0.023888,0.001822
1.900000,9.632839,0.507414,0.540932,-0.020981,0.026989,0.003994
1.910000,9.749567,0.523431,0.654205,-0.021305,0.025392,0.005972
1.920000,9.666077,0.391043,0.688400,-0.020833,0.027904,0.008703
1.930000,9.586391,0.399371,0.738846,-0.020048,0.026696,0.011976
1.940000,9.697471,0.657039,0.644378,-0.019383,0.028359,0.017878
1.950000,9.755015,0.735482,0.718920,-0.018727,0.028148,0.023025
1.960000,9.784100,0.632905,0.882214,-0.018091,0.024118,0.026631
1.970000,9.894462,0.670886,0.787259,-0.018791,0.025983,0.031325
1.980000,9.599719,0.573787,0.683848,-0.018548,0.027567,0.040143
1.990000,9.853003,0.549134,1.019804,-0.017868,0.023366,0.043217
2.000000,9.963989,0.394976,0.938385,-0.017702,0.026800,0.044496
2.010000,10.107457,0.333832,0.966939,-0.019048,0.023117,0.045728
2.020000,9.916350,0.453170,0.794658,-0.019901,0.024383,0.048038
2.030000,9.765915,0.257679,0.830877,-0.020517,0.018985,0.047158
2.040000,9.890486,-0.024211,1.068686,-0.020234,0.015289,0.044457
2.050000,9.914037,-0.086368,0.929673,-0.019839,0.017370,0.041665
2.060000,10.026872,-0.247409,0.805002,-0.019111,0.015275,0.031152
2.070000,10.107074,-0.158106,0.991590,-0.019653,0.010945,0.026483
2.080000,10.063903,-0.004034,1.153863,-0.019089,0.008546,0.021818
2.090000,10.041383,-0.074779,1.126617,-0.018970,0.007352,0.017779
2.100000,10.264233,0.009775,0.985870,-0.019115,0.007585,0.016086
2.110000,10.121951,0.071360,0.750998,-0.019222,0.010579,0.015017
2.120000,9.992720,-0.041925,0.931308,-0.018522,0.002631,0.013603
2.130000,10.149353,0.027753,0.994121,-0.017595,0.000332,0.014938
2.140000,10.020896,-0.057550,0.932385,-0.017227,0.001791,0.014844
2.150000,10.200164,-0.101911,0.904034,-0.015717,-0.000465,0.015317
2.160000,9.921893,-0.253770,0.896286,-0.016281,0.000335,0.013424
2.170000,10.012349,-0.210943,1.137220,-0.017158,-0.005363,0.011289
2.180000,9.959725,-0.183081,0.859759,-0.017132,0.000651,0.008601
2.190000,9.804518,-0.293161,0.892895,-0.017610,-0.000859,0.006072
2.200000,9.900961,-0.302719,0.892101,-0.017774,-0.004406,0.003195
2.210000,9.562398,-0.170557,0.834139,-0.016818,-0.002066,-0.004424
2.220000,9.489068,-0.057993,0.770429,-0.017131,-0.002234,-0.004847
2.230000,9.911447,0.011451,0.725498,-0.018696,-0.005485,-0.006143
2.240000,9.625031,-0.087268,0.876900,-0.019285,-0.003295,-0.009135
2.250000,9.650619,0.120579,0.933416,-0.020178,-0.005881,-0.008714
2.260000,9.695247,0.443528,0.783459,-0.020267,-0.003497,-0.007390
2.270000,9.641419,0.164481,0.836857,-0.020363,-0.002291,-0.006668
2.280000,9.773715,0.186107,0.850863,-0.020468,-0.002291,-0.006501
2.290000,9.918272,0.242664,0.884396,-0.020599,-0.002291,-0.004546
2.300000,9.999107,0.243358,1.000271,-0.021711,-0.004661,-0.000630
2.310000,9.926334,0.301809,1.027550,-0.023319,-0.004957,0.004006
2.320000,9.711470,0.432807,1.017042,-0.024186,-0.004389,0.007255
2.330000,9.695200,0.311616,0.990936,-0.024562,-0.006204,0.009843
2.340000,9.724905,0.130478,0.957737,-0.024678,-0.008493,0.010424
2.350000,9.923828,0.076435,0.971585,-0.024275,-0.006496,0.008023
2.360000,10.177465,0.063484,1.000644,-0.024135,-0.008176,0.003402
2.370000,9.966990,-0.003981,0.950300,-0.023995,-0.009856,-0.001218
2.380000,9.875795,-0.079350,1.152036,-0.024236,-0.016181,-0.005468
2.390000,9.756248,-0.134436,1.023931,-0.023976,-0.015618,-0.012064
2.400000,9.577062,0.009350,1.089390,-0.023963,-0.019674,-0.015050
2.410000,9.682084,0.065166,0.924511,-0.023900,-0.021601,-0.016107
2.420000,9.849866,0.065212,0.962857,-0.023838,-0.023529,-0.017164
2.430000,9.705822,0.014828,1.106575,-0.022359,-0.024611,-0.020076
2.440000,9.885143,0.186479,1.061288,-0.021061,-0.026837,-0.019520
2.450000,9.787698,0.176278,0.987836,-0.020806,-0.027664,-0.018411
2.460000,9.724230,0.166754,0.932556,-0.020853,-0.028087,-0.017142
2.470000,9.782792,0.205796,0.911185,-0.020900,-0.028510,-0.015873
2.480000,9.841355,0.244837,0.889813,-0.021386,-0.029424,-0.014024
2.490000,9.899917,0.283879,0.868441,-0.022266,-0.030778,-0.011653
2.500000,9.811914,0.303768,0.928675,-0.023398,-0.031372,-0.008454
2.510000,9.730143,0.294403,0.947996,-0.025200,-0.029928,-0.003044
2.520000,9.938141,0.397599,0.872320,-0.025713,-0.028776,-0.000703
2.530000,9.625499,0.389103,0.920474,-0.027923,-0.025389,0.001654
2.540000,9.745181,0.335831,0.979850,-0.029244,-0.026839,0.005162
2.550000,9.756484,0.220343,0.971364,-0.029784,-0.023675,0.006284
2.560000,9.659473,0.177593,0.993397,-0.030519,-0.024411,0.004961
2.570000,9.583362,0.107486,1.122503,-0.031154,-0.024429,0.003594
2.580000,9.560730,-0.047435,1.018125,-0.031540,-0.019565,0.000925
2.590000,9.605743,-0.102381,0.917354,-0.032443,-0.019623,-0.002119
2.600000,9.769653,0.084079,1.058929,-0.032587,-0.022837,-0.004302
2.610000,9.753066,0.159038,1.070582,-0.032563,-0.018697,-0.006808
2.620000,10.129019,0.306415,0.872258,-0.032580,-0.017155,-0.006008
2.630000,10.161568,0.364961,0.877396,-0.032177,-0.017089,-0.004137
2.640000,10.029314,0.373312,0.954582,-0.031656,-0.016165,-0.002576
2.650000,9.908017,0.333889,1.016348,-0.031154,-0.015222,-0.001027
2.660000,9.855698,0.226010,1.114179,-0.030619,-0.012889,0.000431
2.670000,9.787233,0.212575,0.816288,-0.028996,-0.006812,0.002477
2.680000,9.810022,0.207256,0.934292,-0.028387,-0.004673,0.003891
2.690000,9.854252,0.203678,1.168129,-0.028117,-0.006021,0.004970
2.700000,9.845341,-0.040807,1.228123,-0.027638,-0.005900,0.006048
2.710000,10.162383,-0.002193,1.179010,-0.026868,-0.002843,0.006809
2.720000,9.933699,0.052613,1.040236,-0.026759,0.004218,0.004527
2.730000,9.505420,0.060819,0.896319,-0.026146,0.005757,0.000882
2.740000,9.469500,-0.075775,1.042928,-0.025305,0.004804,-0.003379
2.750000,9.479068,-0.229158,1.223219,-0.024464,0.003851,-0.007640
2.760000,9.820360,0.062018,1.251148,-0.024056,0.001835,-0.010826
2.770000,9.565648,-0.059684,1.246168,-0.024083,0.005569,-0.014937
2.780000,9.569392,-0.047668,1.371063,-0.024501,0.001978,-0.017038
2.790000,9.702520,0.217169,1.182188,-0.025063,0.004619,-0.017665
2.800000,9.596510,0.075597,1.082955,-0.025964,0.006364,-0.017613
2.810000,9.434368,0.107265,1.377568,-0.026255,0.001621,-0.015871
2.820000,9.518086,0.134799,1.249196,-0.026016,0.002726,-0.014288
2.830000,9.602798,0.175932,1.124498,-0.025747,0.004345,-0.012737
2.840000,9.683492,0.234455,1.096007,-0.027078,0.010885,-0.013645
2.850000,9.686954,0.080161,1.237891,-0.026641,0.007380,-0.014535
2.860000,9.437047,-0.210969,1.351799,-0.027020,0.011040,-0.018069
2.870000,9.663886,0.079537,1.418102,-0.025441,0.010119,-0.017978
2.880000,9.567933,0.283017,1.162739,-0.025221,0.015670,-0.020025
2.890000,9.353284,0.231607,1.138177,-0.027920,0.017590,-0.022285
2.900000,9.524930,0.158140,1.385962,-0.027128,0.012900,-0.021303
2.910000,9.540104,0.121542,1.472294,-0.027836,0.013102,-0.019786
2.920000,9.423411,0.116016,1.422561,-0.027996,0.014540,-0.017996
2.930000,9.306718,0.110491,1.372829,-0.028053,0.016208,-0.016155
2.940000,9.190025,0.104965,1.323096,-0.028515,0.019710,-0.013691
2.950000,9.600650,0.181001,1.301354,-0.026978,0.019622,-0.011631
2.960000,9.536636,0.029910,1.369744,-0.027791,0.022867,-0.014865
2.970000,9.451178,0.086811,1.435508,-0.027210,0.023675,-0.016768
2.980000,9.517069,0.186125,1.273341,-0.026439,0.025821,-0.016128
2.990000,9.470530,0.038479,1.346361,-0.026914,0.025793,-0.018374
3.000000,9.715187,0.174893,1.566799,-0.027288,0.022429,-0.018872
3.010000,9.955241,0.379982,1.558618,-0.028038,0.027515,-0.018849
3.020000,9.809759,0.223522,1.400402,-0.028411,0.030536,-0.018980
3.030000,9.838328,0.018991,1.559645,-0.027560,0.027128,-0.019485
3.040000,9.956367,0.106059,1.656096,-0.026221,0.026337,-0.020304
3.050000,9.875466,0.254171,1.588541,-0.026133,0.030315,-0.021769
3.060000,9.987337,0.251885,1.709182,-0.026416,0.024507,-0.023044
3.070000,9.873784,0.277153,1.856866,-0.025886,0.024359,-0.022144
3.080000,9.754088,0.304799,1.922095,-0.025569,0.024479,-0.020481
3.090000,9.886952,0.402565,1.916253,-0.025823,0.024603,-0.018010
3.100000,9.868006,0.339532,1.955238,-0.026441,0.024338,-0.015628
3.110000,9.669250,0.413287,1.812716,-0.026696,0.025022,-0.011541
3.120000,9.915932,0.678098,1.924246,-0.026725,0.019727,-0.007134
3.130000,9.647998,0.312871,1.923633,-0.027926,0.024518,-0.008046
3.140000,9.720181,0.109477,2.028707,-0.026925,0.021360,-0.006009
3.150000,9.870318,0.203356,2.190274,-0.025823,0.019980,-0.006918
3.160000,9.895843,0.350581,2.088174,-0.025933,0.023517,-0.009792
3.170000,9.892117,0.401442,2.233233,-0.026950,0.020826,-0.012322
3.180000,9.958868,0.267711,2.355293,-0.027085,0.020735,-0.011894
3.190000,9.849063,0.267158,2.301737,-0.028254,0.023336,-0.012647
3.200000,9.802436,0.408644,2.313280,-0.028648,0.021898,-0.013286
3.210000,9.803178,0.463715,2.360686,-0.028519,0.019900,-0.013639
3.220000,9.797644,0.366081,2.299813,-0.028417,0.020815,-0.014554
3.230000,9.714774,0.305210,2.499024,-0.027363,0.016998,-0.014442
3.240000,9.736986,0.302996,2.677267,-0.026633,0.015769,-0.015603
3.250000,9.758275,0.301429,2.725777,-0.025890,0.016566,-0.017324
3.260000,9.808184,0.317983,2.739366,-0.025165,0.017290,-0.018878
3.270000,9.830100,0.268557,2.698310,-0.024440,0.018015,-0.020431
3.280000,9.506657,0.011513,2.681687,-0.023698,0.017881,-0.022374
3.290000,9.777661,0.204858,2.860272,-0.021823,0.011036,-0.022626
3.300000,9.694544,0.361313,2.834493,-0.021363,0.012231,-0.023315
3.310000,9.697641,0.449500,2.804310,-0.020904,0.013425,-0.024003
3.320000,9.726746,0.517092,2.772799,-0.020445,0.014619,-0.024692
3.330000,9.673637,0.583138,2.823551,-0.020172,0.011615,-0.019866
3.340000,9.471439,0.612509,3.015860,-0.019344,0.008221,-0.014712
3.350000,9.596064,0.550612,2.955435,-0.019179,0.009308,-0.009629
3.360000,9.660863,0.486556,2.814837,-0.019597,0.010441,-0.005214
3.370000,9.487206,0.336847,2.883062,-0.020336,0.010294,-0.004155
3.380000,9.687526,0.368077,2.928807,-0.020916,0.006295,-0.004050
3.390000,9.554502,0.312933,2.885238,-0.021079,0.006845,-0.005575
3.400000,9.676177,0.258962,3.045865,-0.022000,0.003981,-0.007905
3.410000,9.610115,0.187202,3.083800,-0.022683,0.001807,-0.010305
3.420000,9.551977,0.182524,3.056240,-0.023439,0.003389,-0.013114
3.430000,9.502672,0.361519,2.888707,-0.024123,0.002749,-0.018586
3.440000,9.679504,0.279132,2.997830,-0.024870,-0.001328,-0.019373
3.450000,9.632176,0.426131,2.989312,-0.025213,0.000458,-0.016863
3.460000,9.680013,0.660517,2.944319,-0.025348,0.000458,-0.016051
3.470000,9.707565,0.587300,2.934491,-0.026267,-0.001771,-0.014170
3.480000,9.680352,0.491247,2.969345,-0.025623,-0.001360,-0.010544
3.490000,9.702244,0.622460,2.938413,-0.024981,-0.001434,-0.005762
3.500000,9.783990,0.699845,2.975338,-0.024020,-0.003603,-0.002842
3.510000,9.574340,0.599489,2.852652,-0.023732,-0.000630,-0.001883
3.520000,9.432292,0.419839,2.845734,-0.024368,-0.002376,0.003989
3.530000,9.487345,0.345769,2.944328,-0.023547,-0.004126,0.006522
3.540000,9.585435,0.377213,2.910282,-0.022561,-0.001857,0.007589
3.550000,9.248088,0.360763,2.714423,-0.023321,0.001509,0.004980
3.560000,9.363974,0.391296,2.723197,-0.022968,-0.001425,0.003068
3.570000,9.588993,0.277805,2.901553,-0.023699,-0.003001,0.001401
3.580000,9.397757,0.242396,2.892025,-0.022947,0.002498,0.000783
3.590000,9.700640,0.383741,2.772425,-0.021955,0.000963,-0.001260
3.600000,9.784837,0.453558,2.878615,-0.022104,0.000040,-0.005179
3.610000,9.354384,0.274329,2.966245,-0.021105,0.002131,-0.006154
3.620000,9.655096,0.226718,2.915881,-0.022144,-0.000204,-0.006046
3.630000,9.749749,0.419788,2.783643,-0.022230,0.003832,-0.004804
3.640000,9.528966,0.369148,2.794628,-0.022558,0.003308,-0.005065
3.650000,9.359980,0.321548,2.830010,-0.022885,0.002785,-0.005327
3.660000,9.696769,0.309632,2.997148,-0.022667,-0.001094,-0.004384
3.670000,9.861895,0.273639,2.923914,-0.021961,0.000639,-0.003696
3.680000,9.670630,0.181976,2.933729,-0.020833,0.002138,-0.005233
3.690000,9.653990,0.269237,2.860512,-0.020464,0.002036,-0.005345
3.700000,9.778216,0.377303,2.880605,-0.021432,0.001140,-0.005379
3.710000,9.802995,0.226797,2.722876,-0.020949,-0.001214,-0.006110
3.720000,9.897330,0.112650,2.849778,-0.020149,-0.004070,-0.009994
3.730000,9.793934,0.179378,2.960473,-0.020165,-0.001636,-0.012283
3.740000,9.651616,0.372996,3.114425,-0.020359,-0.000543,-0.013555
