time_s,face_yaw,face_pitch,face_roll,face_pos_x,face_pos_y,faceProb,leftEyeProb,rightEyeProb,leftBlinkProb,rightBlinkProb,sunglassesProb,occludedProb,readyProb_0,readyProb_1,readyProb_2,readyProb_3,notReadyProb_0,notReadyProb_1,poorVisionProb,awarenessStatus,isDistracted,distractedType,faceDetected,isRHD
0.000000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.050000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.100000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.150000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.200000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.250000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.300000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.350000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.400000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.450000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.500000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.550000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.600000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.650000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.700000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.750000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.800000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.850000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.900000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
0.950000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
1.000000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
1.050000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
1.100000,0.005981,0.335297,-0.059464,0.141251,-0.015427,0.800497,0.839142,0.804156,0.743680,0.779049,0.000048,0.476707,0.496094,0.515466,0.524833,0.492539,0.065113,0.540348,0.979789,1.000000,0,0,0,0
