time_s,face_yaw,face_pitch,face_roll,face_pos_x,face_pos_y,faceProb,leftEyeProb,rightEyeProb,leftBlinkProb,rightBlinkProb,sunglassesProb,occludedProb,readyProb_0,readyProb_1,readyProb_2,readyProb_3,notReadyProb_0,notReadyProb_1,poorVisionProb,awarenessStatus,isDistracted,distractedType,faceDetected,isRHD
0.000000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.050000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.100000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.150000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.200000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.250000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.300000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.350000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.400000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.450000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.500000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.550000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.600000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
0.650000,-0.764801,-0.267090,0.299667,0.123062,0.067383,0.951941,0.646795,0.729496,0.837188,0.847889,0.000017,0.469480,0.490684,0.529378,0.530782,0.493144,0.028161,0.530343,0.000017,1.000000,0,0,0,0
