event_id,readyProb_0__mean,readyProb_0__max,readyProb_0__std,readyProb_1__mean,readyProb_1__max,readyProb_1__std,readyProb_2__mean,readyProb_2__max,readyProb_2__std,readyProb_3__mean,readyProb_3__max,readyProb_3__std,notReadyProb_0__mean,notReadyProb_0__max,notReadyProb_0__std,notReadyProb_1__mean,notReadyProb_1__max,notReadyProb_1__std,awarenessStatus__mean,awarenessStatus__max,awarenessStatus__std,isDistracted__mean,isDistracted__max,isDistracted__std,distractedType__mean,distractedType__max,distractedType__std,occludedProb__mean,occludedProb__max,occludedProb__std,poorVisionProb__mean,poorVisionProb__max,poorVisionProb__std,faceDetected__mean,faceDetected__max,faceDetected__std,vEgo__mean,vEgo__max,vEgo__std,aEgo__mean,aEgo__max,aEgo__std,vEgoRaw__mean,vEgoRaw__max,vEgoRaw__std,standstill__mean,standstill__max,standstill__std,steeringAngleDeg__mean,steeringAngleDeg__max,steeringAngleDeg__std,steeringTorque__mean,steeringTorque__max,steeringTorque__std,gas__mean,gas__max,gas__std,brake__mean,brake__max,brake__std,leadOne_dRel__mean,leadOne_dRel__max,leadOne_dRel__std,leadOne_vRel__mean,leadOne_vRel__max,leadOne_vRel__std,leadOne_aRel__mean,leadOne_aRel__max,leadOne_aRel__std,leadOne_yRel__mean,leadOne_yRel__max,leadOne_yRel__std,leadTwo_dRel__mean,leadTwo_dRel__max,leadTwo_dRel__std,leadTwo_vRel__mean,leadTwo_vRel__max,leadTwo_vRel__std,leadTwo_aRel__mean,leadTwo_aRel__max,leadTwo_aRel__std,leadTwo_yRel__mean,leadTwo_yRel__max,leadTwo_yRel__std,model_desiredCurvature__mean,model_desiredCurvature__max,model_desiredCurvature__std,laneLeft_prob__mean,laneLeft_prob__max,laneLeft_prob__std,laneRight_prob__mean,laneRight_prob__max,laneRight_prob__std,laneLeft_y__mean,laneLeft_y__max,laneLeft_y__std,laneRight_y__mean,laneRight_y__max,laneRight_y__std,hasLead__mean,hasLead__max,hasLead__std,shouldStop__mean,shouldStop__max,shouldStop__std,fcw__mean,fcw__max,fcw__std,accel_x__mean,accel_x__max,accel_x__std,accel_y__mean,accel_y__max,accel_y__std,accel_z__mean,accel_z__max,accel_z__std,gyro_x__mean,gyro_x__max,gyro_x__std,gyro_y__mean,gyro_y__max,gyro_y__std,gyro_z__mean,gyro_z__max,gyro_z__std
TAKE_00162,0.4939608103792415,0.49485,0.00048461660100738806,0.5295379940119761,0.530909,0.0005583234671445129,0.5321514151696607,0.533025,0.0003802976088399256,0.49116550499001993,0.491717,0.00027202920151169293,0.07589062275449102,0.142331,0.023250861406739345,0.5349799441117764,0.536335,0.00046606558430144365,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.495317878243513,0.497325,0.0008787273315117685,0.0007583193612774451,0.00457,0.001170210525420273,1.0,1,0.0,11.469820303393213,11.624994,0.08129863736707638,-0.03624002594810379,0.365027,0.11825031755027687,11.47011799001996,11.661805,0.08253899886314522,0.0,0,0.0,16.555601243512974,23.0,4.883408604013119,1801.5377351716568,2763.404511,1038.0779745829514,0.0,0.0,0.0,-0.011263249500998005,0.0,0.006656515459579789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006513467065868263,-0.004218,0.0009705477203173338,0.223781998003992,0.49989,0.09626757727094824,0.6792954491017964,0.902895,0.10749819576035641,-2.491921219560878,-1.266076,0.5354129091910623,2.013968900199601,2.782712,0.4276895992273075,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.674690536926148,10.691799,0.2408024280000372,1.324797620758483,2.194411,0.3530145014761122,0.3642714610778443,0.938926,0.17345753305013006,0.04789555489021956,0.079197,0.02040932239471664,0.0021873353293413176,0.035402,0.008972753504433818,-0.006508003992015968,0.028109,0.010693508606625986
TAKE_00163,0.492844253493014,0.494333,0.0005964954196075164,0.5277927944111777,0.530771,0.0013542319209239502,0.5297427205588822,0.531969,0.0009677569889991404,0.49214225149700597,0.492689,0.0003261825694649013,0.058574580838323356,0.091168,0.012995394028345266,0.5353986966067865,0.536912,0.0011738773563576234,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4926890978043912,0.49642,0.0018080496742111133,0.0030936107784431135,0.012593,0.0021444942150081903,1.0,1,0.0,9.489412744510977,10.579948,0.7253705945273432,0.4354176087824352,0.963834,0.23219875415941113,9.484757369261477,10.597067,0.7241911594530902,0.0,0,0.0,-1.0031337904191617,18.9,10.776696829724028,-620.4002205109781,2268.513832,1350.9876839435994,0.0,0.0,0.0,0.002961630738522954,0.203125,0.026164257267221883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003746059880239521,0.007115,0.0017134901716692702,0.22362391417165667,0.680926,0.1657657086355637,0.3027823572854291,0.86761,0.23032878711802854,-2.153645906187625,-1.351402,0.49901291861568176,1.9640564331337325,2.817465,0.4508379604877999,0.005988023952095809,1,0.07722740353195508,0.0,0,0.0,0.0,0,0.0,9.725266666666666,10.794354,0.32543709055305114,0.11133646706586826,1.876954,0.5688727876722083,-0.044518281437125745,0.888983,0.3295574894276362,-0.030132516966067866,0.041538,0.03790752073478575,0.0006101536926147704,0.039846,0.011961008524465284,0.0044294750499002,0.046947,0.017028588468627582
TAKE_00164,0.4927893612774451,0.494576,0.0005806483541847841,0.5291780578842316,0.531654,0.0009173541620566575,0.5299038323353294,0.531218,0.00048068289321789,0.49202743113772457,0.493073,0.00037522871125291466,0.04349965469061876,0.134091,0.019419714896427364,0.5362023293413173,0.539134,0.0013118936394835787,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.48635517564870256,0.490485,0.002487548620044664,0.09969743712574851,0.417982,0.1341169430458752,1.0,1,0.0,10.814679650698604,10.966017,0.1614619104226539,0.10243591017964072,0.497881,0.14632447999175627,10.813197658682636,10.997916,0.16323804511356357,0.0,0,0.0,-6.06571755489022,-3.1,1.260675696329104,43.20439646906188,268.914534,135.26132268070583,0.0,0.0,0.0,0.003763930139720559,0.140625,0.02400617657381345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024208542914171656,0.003077,0.0004030092266022532,0.4864667025948104,0.870426,0.1997766404648786,0.37451957884231535,0.912938,0.28082153961689693,-1.681716882235529,-1.441056,0.14834260821951376,1.5127558023952097,1.725152,0.11245811563005519,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.750626153692615,11.108102,0.3467598942944042,0.32337441916167664,1.457358,0.37051671029343325,0.2678921976047904,1.44786,0.2640758293535,-0.052405185628742516,-0.036387,0.006041608122302621,-0.004813918163672655,0.051728,0.015029087781741422,-0.00652184630738523,0.035959,0.016405741113108274
TAKE_00165,0.4938559001996008,0.494983,0.0005377827684296585,0.5296482295409182,0.532312,0.001238165042797362,0.5314399860279442,0.533037,0.0005538150718466365,0.4913159021956088,0.491938,0.0002851290522117623,0.04145343113772455,0.082236,0.012957660030335277,0.5350741556886228,0.537092,0.0008248991621477959,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4927362774451098,0.495325,0.0013014450525743056,3.539121756487026e-05,0.000306,4.70977137737552e-05,1.0,1,0.0,10.992594858283432,11.502664,0.34117630507470076,0.2368968502994012,0.525822,0.11642065099427823,10.990131437125749,11.534028,0.34229883475210754,0.0,0,0.0,7.086100776447106,19.5,6.31163320658414,398.11640265469066,2762.26837,849.4733402293485,0.0,0.0,0.0,-0.0015215988023952096,0.0,0.004541162187449221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034141157684630737,0.000295,0.002106098447502124,0.5252355808383234,0.820525,0.14418966896043545,0.29192042914171656,0.799226,0.20346711986738666,-1.7877687405189622,-1.352467,0.3487150680881922,1.4992335508982035,1.95466,0.2531030536250634,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.699460846307385,10.687212,0.3732749107773018,0.9590438562874252,2.535067,0.49294343423000875,0.051552740518962074,0.889553,0.24972734267171579,-0.0008419201596806387,0.055702,0.027020093394020922,9.087824351297409e-05,0.0428,0.015037106527359108,-0.00598489620758483,0.034311,0.018245562533865747
TAKE_00166,0.4922622115768463,0.493604,0.0006006505965582484,0.5276305329341318,0.529649,0.0010832046553691061,0.5297345688622754,0.531014,0.0007169235619984635,0.49170258083832336,0.492362,0.00042507323128154046,0.04027157285429142,0.066093,0.01041361198418596,0.535157996007984,0.537049,0.0006441638424996966,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4909535888223553,0.49368,0.0013493596194472947,0.00416654491017964,0.050859,0.010155463362568899,1.0,1,0.0,7.786264654690619,9.534272,1.035402496643787,-0.7193194271457086,-0.275069,0.1661183739368561,7.7933058443113765,9.584028,1.0345373333928605,0.0,0,0.0,1.1227587844311377,2.4,1.1388297153528768,-41.61863457085828,204.941475,98.41881910927127,0.0,0.0,0.0,0.0012445289421157684,0.140625,0.020654317596416994,15.501349928143712,19.183511,1.7042972147784816,-1.5277981077844311,-0.638037,0.43952732218454027,0.0,0.0,0.0,-0.01975970858283433,0.165599,0.0859120608773117,15.516121425149702,19.183511,1.713047752827432,-1.4962955329341316,-0.561175,0.44686173792783584,0.0,0.0,0.0,-0.02135522754491018,0.165599,0.0846834518612705,-0.0004669481037924152,0.000797,0.0004647180191270802,0.8674485728542913,0.966356,0.04333719229296208,0.7303495688622754,0.928831,0.09957979694724105,-1.7524280419161677,-1.546291,0.06612444327109498,1.6478095508982036,1.879883,0.1261050223493888,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.688205936127744,10.511454,0.27996965445154176,0.47239275648702594,1.078712,0.2178242026998024,1.0608845289421158,1.60647,0.23007972394173645,-0.024479453093812376,-0.014802,0.005135433399850046,-0.004205281437125749,0.043507,0.016524887922725363,-0.0031535049900199602,0.024472,0.01075706546798313
TAKE_00167,0.4933329680638723,0.494048,0.0003571729314744007,0.5262093253493014,0.528011,0.0007601674420388853,0.5284295149700599,0.52997,0.0005729671109893378,0.49295161876247506,0.493403,0.0002579503137568533,0.07075719361277445,0.100732,0.013265377362609748,0.534126123752495,0.53503,0.0004928828062073042,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4917459481037924,0.494032,0.0010197561754171182,0.0005085668662674651,0.011497,0.0013771856193048064,1.0,1,0.0,15.234150612774451,15.36139,0.054286555876665823,-0.048352345309381234,0.298613,0.11901050887128631,15.2342663752495,15.424306,0.05905689697451713,0.0,0,0.0,0.281253377245509,1.4,0.6554956730107829,-79.76295476447106,179.03894,247.42937221726552,0.0,0.0,0.0,0.009549920159680638,0.359375,0.05989329172571509,40.9469968742515,44.646739,1.3402814492484207,-0.2680101956087825,0.997823,0.6627050533019812,0.0,0.0,0.0,0.09903771257485029,0.306792,0.09159698910181067,41.10889649500998,44.646739,1.3047300024861765,-0.019722900199600803,0.997823,0.6244915236481291,0.0,0.0,0.0,0.09923416966067863,0.310779,0.09242114144128044,-1.8818363273453096e-05,0.00041,0.0002127962897752583,0.9474788323353294,0.987341,0.06210095268798889,0.9831339500998004,0.992459,0.008634874068537687,-1.8498767185628742,-1.78986,0.04483605282362201,1.7006461696606787,1.770196,0.03990223655171661,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.74947826746507,10.972544,0.40175791453896265,0.5420996926147704,3.277643,0.4062652504128179,0.4856241936127744,2.350006,0.27498045046806585,-0.022536167664670658,-0.012874,0.004554355405524741,0.0018320419161676645,0.045072,0.013583712346639252,-0.008737856287425148,0.045842,0.0175549904234467
TAKE_00168,0.4929947704590818,0.493975,0.0004421429737150451,0.5251569680638722,0.528433,0.0011815807204666063,0.5271756387225549,0.529125,0.0006915353578938418,0.49315888822355286,0.493797,0.0002659345924865765,0.0639880119760479,0.091418,0.010712441272271066,0.5334850978043911,0.535427,0.0007162152779821707,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.49173408982035927,0.496978,0.0016139758901285342,0.0006294530938123752,0.010865,0.0016057546961772875,1.0,1,0.0,15.946232626746507,16.028039,0.045400139033471516,-0.030334221556886226,0.289152,0.09264816511206692,15.94663291017964,16.100695,0.04919998991481467,0.0,0,0.0,-0.5750569481037924,6.8,3.4958607661986143,345.559449243513,2284.631751,660.5871111706446,0.0,0.0,0.0,0.0016573532934131736,0.078125,0.011265585701104676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001291956087824351,0.001614,0.0011855754879638324,0.5916039620758482,0.817117,0.13243137404615474,0.8733173572854291,0.95271,0.12708697703850735,-1.88676051497006,-1.222088,0.33844271943333454,1.303991508982036,1.688999,0.2150516143326957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.73831813972056,11.351195,0.40882220682304043,0.4168681716566866,1.485863,0.48109022290265935,0.4501752015968064,1.364768,0.2583623025755679,-0.02768574850299401,0.012622,0.017682601973709133,0.001050059880239521,0.039049,0.013367170268550008,-0.012897013972055888,0.022436,0.014525251773439397
TAKE_00169,0.4933960239520958,0.494545,0.0005064302315471029,0.5256100279441118,0.528531,0.0015698452507230043,0.5277350359281437,0.528926,0.000654615180626472,0.4931142654690619,0.493567,0.00025519541411483704,0.10394638323353293,0.232377,0.03768054569043338,0.536011992015968,0.538543,0.0010112100928769035,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4898906387225549,0.498287,0.002743323681087942,0.00046970059880239523,0.00534,0.0008875377502842569,1.0,1,0.0,18.309909361277448,18.438966,0.08321465416786586,0.03684904191616766,0.3624,0.1254643381447503,18.309602662674653,18.479166,0.08502220651297918,0.0,0,0.0,-0.24842856686626746,0.1,0.27723287400297614,-45.75332809780439,205.81113,206.86155800737026,0.0,0.0,0.0,-6.128542914171657e-05,0.0,0.0008617662678286183,39.09322600998004,44.106776,2.1724258020930276,0.22819654291417166,1.427038,0.4898295608025843,0.0,0.0,0.0,0.16370243512974053,0.391951,0.09443659438007217,39.11818469461078,44.106776,2.110548429622388,0.25756678043912173,1.427038,0.4918977348268883,0.0,0.0,0.0,0.16364108982035927,0.391951,0.09474779261792815,5.389421157684631e-05,0.000249,0.00011887756216556244,0.9092442694610778,0.985557,0.0795884046947122,0.9145459101796407,0.97547,0.05032804402022743,-1.6398730598802396,-1.547781,0.038786185388156036,1.4621531117764472,1.504934,0.023734498530777453,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.671900556886227,10.419451,0.2854725486702482,0.49250905788423155,1.419554,0.30111604879409304,0.4021953612774451,0.960729,0.19452938570210726,-0.027163968063872255,-0.021923,0.0020159434662157705,0.00355361876247505,0.028906,0.009018540820796188,-0.00611260878243513,0.018108,0.00964867665344024
TAKE_00170,0.4937567744510978,0.495016,0.0004962833092357618,0.5264519481037925,0.528406,0.0009622476839676174,0.5281471716566867,0.529631,0.0008092199493800748,0.4932504251497006,0.493785,0.0003179482047224433,0.09320898203592815,0.165219,0.026709238232073874,0.5354318083832335,0.537798,0.0011349881317485383,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4896582115768463,0.491722,0.0008692811185949168,0.00011598802395209581,0.000908,0.0001752098394962093,1.0,1,0.0,11.680678906187625,13.338207,1.5022899491946018,-0.9877624510978044,-0.173716,0.7518834541268479,11.690064560878243,13.33125,1.4933929035567415,0.0,0,0.0,0.28645821956087825,4.0,1.6867790493160095,-7.888738804391217,204.334998,118.46181110853904,0.0,0.0,0.0,-0.0013729540918163672,0.015625,0.005278649502655791,26.21649197005988,65.347225,15.75085791058084,-0.36339393213572857,3.564201,1.013987665329674,0.0,0.0,0.0,-0.007205576846307387,0.358028,0.2684000545803757,32.558418419161676,91.183517,25.796903824726684,0.42802961676646706,7.054385,1.9822811614551064,0.0,0.0,0.0,0.08344312774451099,0.41865,0.23979418373359201,-0.0003095169660678643,0.000515,0.0007410050298153022,0.9637921856287426,0.990078,0.02336898316845373,0.9289564610778444,0.970166,0.03287725189800669,-1.911993786427146,-1.847865,0.05334743626151425,1.5212401816367267,1.582782,0.03268414655041438,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.645919566866267,10.413823,0.2559499122003951,0.3746683333333333,0.900439,0.2073895912668008,1.3973971017964073,2.871781,0.760694136034919,-0.02595966467065868,-0.010658,0.006344123253793966,0.002968047904191617,0.026346,0.00730331246063734,-0.0038093972055888224,0.018883,0.009048378755109238
TAKE_00171,0.4929265688622754,0.493793,0.00039082446411209794,0.52555125748503,0.52729,0.0006656756954923123,0.5280416147704591,0.529228,0.0004778692219647185,0.49305910578842316,0.493645,0.00024198855920565943,0.06070576447105788,0.097309,0.011488843516055718,0.5354880139720559,0.537264,0.000684814589363024,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.49227067265469066,0.494575,0.0009885885739936017,0.002003055888223553,0.020557,0.0030998413070462577,1.0,1,0.0,18.249170233532933,20.270513,1.5045457662998674,-0.9120098283433133,0.008936,0.37795789685335907,18.25792755489022,20.303473,1.5003128181069596,0.0,0,0.0,1.661082131736527,6.1,2.219964323851322,303.9620803792415,2471.647011,1018.2719161489796,0.0,0.0,0.0,0.17133519361277444,0.4375,0.19140746737348677,57.954672391217564,84.928447,9.601710094772322,-7.180939193612774,-2.808899,2.3864504091183476,0.0,0.0,0.0,0.6830841736526946,1.694142,0.5245373871476003,58.52422001596806,84.928447,9.762797779971127,-7.09696724750499,-2.808899,2.453209659632718,0.0,0.0,0.0,0.6919150818363273,1.694142,0.5195055113311879,-0.0005362654690618762,0.000101,0.0005275095102320235,0.9130385449101796,0.980318,0.07993894375857417,0.835095365269461,0.976517,0.22502223429043694,-1.6768303093812376,-1.536594,0.07799173177483684,1.7910625409181635,1.894286,0.04924191789348611,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.661575522954092,12.195123,0.5458234944670468,0.6776214011976047,1.78111,0.4536495915121987,1.2916371656686627,3.063827,0.5229089040911642,-0.0194357125748503,0.008117,0.012427025649012782,0.0012998343313373251,0.079049,0.019294439594725186,-0.009807750499001996,0.052068,0.02061056591022247
TAKE_00172,0.49347655688622755,0.49427,0.00043020347192630125,0.5264948722554891,0.527901,0.0005864343574934317,0.5291204051896207,0.529636,0.0002698045838992462,0.49283610578842313,0.493419,0.00020584588115000508,0.08626961676646706,0.140507,0.017568946087254008,0.536134630738523,0.537888,0.000574020600129708,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4923944251497006,0.494459,0.0019010902663697932,2.0912175648702596e-05,5.3e-05,6.993158904035131e-06,1.0,1,0.0,6.836564317365269,7.964505,0.9745813974556216,0.29939583832335326,1.964124,0.9124918044423368,6.8333245429141725,7.976389,0.970617081948078,0.0,0,0.0,-0.8546692794411177,1.3,1.4949060540224182,-270.09800974650693,206.387731,224.56541994363124,0.0,0.0,0.0,-0.0009349461077844311,0.015625,0.003919393470817879,58.56613720758483,67.000656,4.188690322234555,-5.224785037924152,-0.603561,2.13394922113859,0.0,0.0,0.0,-0.011724081836327345,0.307456,0.17063516792068179,58.39785284630739,72.502392,9.088275515823279,-4.804311764471057,0.0,2.4467642267758603,0.0,0.0,0.0,-0.010973972055888223,0.307456,0.16943309632540868,0.0003436107784431138,0.001506,0.0006107118160012895,0.7970898443113773,0.974761,0.1565843757318071,0.5255325369261478,0.969112,0.23990673449290498,-1.4771207904191617,-1.380414,0.053336093980924336,1.617828786427146,1.776423,0.07917197872351221,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.697551085828342,10.762044,0.2842673514404189,0.3976799021956088,1.05388,0.20874480884499233,0.07298356487025948,1.442527,0.991226779988145,-0.029480992015968065,-0.019915,0.004635872087529601,0.003017449101796407,0.0605,0.016740125068944508,-0.007948209580838323,0.013394,0.011106362777704855
TAKE_00173,0.4929848063872255,0.493727,0.0003440230986999341,0.5261210518962076,0.527252,0.0005718744523944516,0.5289487025948104,0.529583,0.000292145856334258,0.4931506566866267,0.493433,0.000163478493693309,0.10782127944111777,0.157226,0.022380751463562554,0.537329001996008,0.539507,0.0009320057735850572,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4915229500998004,0.49368,0.0012814351858384562,2.8786427145708583e-05,0.000132,2.111710906845873e-05,1.0,1,0.0,12.57559371257485,13.768785,0.9533622822582247,0.5847671596806387,1.767297,0.4904597152743683,12.567245463073853,13.799306,0.9560137005025945,0.0,0,0.0,-0.4817676407185629,2.0,1.9871437019890132,-211.80190345109781,772.60165,459.30349565508135,0.0,0.0,0.0,-0.00025432534930139723,0.0,0.0017200831723890935,19.927898235528943,21.849805,1.3178614549405478,1.1319303353293413,2.432035,0.5321318666764535,0.0,0.0,0.0,-0.02108035728542914,0.287182,0.1892905550583709,19.942152646706585,21.849805,1.3228214105552951,1.1501410938123753,2.432035,0.5169780672572688,0.0,0.0,0.0,-0.021873131736526948,0.287182,0.19037396710087912,0.000834500998003992,0.002409,0.0008573938362847036,0.7726057005988023,0.990048,0.20885834507000728,0.72202948502994,0.989518,0.23922933253335432,-1.5873029301397206,-1.442522,0.09620262258833273,1.4465665908183634,1.606039,0.1142111132969739,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.745312487025947,11.110544,0.377382587967212,0.5789070259481038,1.550225,0.2788986808436377,-0.2617804890219561,1.077174,0.5697163010929582,-0.030447722554890217,-0.010693,0.01013054596045397,-0.0002948243512974051,0.068173,0.019146904794589793,-0.0124249500998004,0.030238,0.0173210544699653
TAKE_00174,0.49323840518962075,0.494377,0.0004094925121329045,0.5249019361277445,0.526104,0.0006497427090105134,0.5279456047904192,0.528986,0.00041131291676407367,0.49280351896207586,0.49327,0.00019427615947330683,0.09028583433133733,0.126176,0.01656012504078695,0.5368723073852295,0.538571,0.0007513506487154732,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.49454695009980043,0.496992,0.001153943339815649,0.00046030938123752495,0.006316,0.000952463988868774,1.0,1,0.0,11.046017814371258,14.007786,1.8348328064826003,1.2821849001996009,1.705853,0.17919063903027382,11.032817373253494,14.007639,1.8364210900349718,0.0,0,0.0,-1.9900229461077843,0.2,1.6901356762876094,-94.0758969241517,41.962131,70.32020907841566,0.0,0.0,0.0,-0.0003786786427145709,0.0,0.0021036270768658,31.708645634730537,43.767359,6.386057861191781,3.239809353293413,4.375032,0.5234273820070262,0.0,0.0,0.0,-0.04515421956087825,0.257706,0.16803780357573028,31.810486003992015,43.767359,6.412241124524309,3.3884393433133733,5.056471,0.553400048167748,0.0,0.0,0.0,-0.04631589620758483,0.254578,0.16874841425038992,0.0005475129740518962,0.001502,0.0006206331688939426,0.7464783932135729,0.971315,0.2224309175354161,0.729871253493014,0.976627,0.25062609375916456,-1.7954495968063873,-1.688402,0.0644089565174062,1.378199015968064,1.500865,0.052669256716529465,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.751392890219561,11.191069,0.41770309876112965,0.3310590558882236,0.99967,0.22038370047436104,-0.8759688323353294,0.078599,0.3453924612172415,-0.03294805389221557,-0.024183,0.005118408083680872,0.001485922155688623,0.03809,0.009368166074100525,-0.006163576846307385,0.018889,0.009383658870002832
TAKE_00175,0.4929262914171657,0.494042,0.0004539530448253622,0.525853992015968,0.527595,0.0008949120448046585,0.5284022654690619,0.529395,0.00045555898782172763,0.4930229780439122,0.493479,0.00020105640381984098,0.09316464670658683,0.15463,0.021506326809777,0.5357521736526946,0.537923,0.0006855543390455088,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4925876027944112,0.495015,0.0010805959318413605,2.3127744510978046e-05,0.000145,1.7960947878733875e-05,1.0,1,0.0,14.338665181636726,16.198005,1.247692459860145,0.8618781457085828,1.481437,0.21932926895956356,14.328822798403195,16.222221,1.248914941808539,0.0,0,0.0,0.7477593073852296,3.3,1.3878498178849237,215.51342582634732,949.270124,277.3587451291722,0.0,0.0,0.0,0.0034029361277445112,0.21875,0.028275746856695268,26.239133337325352,28.469449,0.9077950956661744,0.4546668582834331,2.612791,0.8519180655318792,0.0,0.0,0.0,0.02322010379241517,0.42966,0.3376645562526235,25.860931778443113,28.469449,2.3906439039264082,0.5442525768463075,2.612791,0.951484508373702,0.0,0.0,0.0,0.01697696606786427,0.42966,0.3486366767011194,-0.0003335029940119761,0.000492,0.00044880872372428116,0.5919677165668663,0.873871,0.21964677420232592,0.5538752095808384,0.842044,0.1522062507632653,-1.6908813113772454,-1.51089,0.1755881325086944,1.7915270878243512,2.352598,0.16296496753765366,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.761569584830339,11.578387,0.4238522845367414,0.4649271157684631,1.861248,0.3042551963552283,-0.42431289021956087,1.238908,0.404056236590752,-0.023297994011976048,-0.002753,0.006674348868763475,-0.00023821556886227544,0.05809,0.0256812008886936,-0.006168481037924152,0.048772,0.015099852111532076
TAKE_00176,0.4930440259481038,0.49395,0.000401678201207613,0.5244407904191617,0.526507,0.0009943959905329494,0.5269698443113773,0.528363,0.0005790548538028528,0.4934040938123752,0.494014,0.00020988198870229043,0.0626427125748503,0.098429,0.012150820698587467,0.5352979560878244,0.536703,0.0006994651714473414,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.49138920359281435,0.49578,0.0015190836140474217,8.315968063872256e-05,0.000557,9.791963261316805e-05,1.0,1,0.0,19.924555828343312,20.134142,0.13207879673049194,-0.0731214131736527,0.18385,0.09173360637876908,19.925397856287425,20.16736,0.1329680468854837,0.0,0,0.0,-0.08215299201596807,2.03841,0.5539736282604,168.43390623952095,2004.072826,508.49134703122576,0.0,0.0,0.0,0.0009820658682634731,0.109375,0.013295760753174402,63.72148239321357,71.269375,2.858584403986988,-0.10020488223552894,1.377759,0.351015592253917,0.0,0.0,0.0,0.16027821157684632,0.541609,0.1515149694510979,63.72148239321357,71.269375,2.858584403986988,-0.10020488223552894,1.377759,0.351015592253917,0.0,0.0,0.0,0.16027821157684632,0.541609,0.1515149694510979,-0.00010006387225548902,0.000314,0.00028074387600119727,0.742468245508982,0.943359,0.09697329607339128,0.914228253493014,0.969857,0.02467435828413007,-1.781394618762475,-1.713214,0.02614326965007195,1.7917212135728544,1.870117,0.03526419728495597,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,9.770115688622754,10.865074,0.315285701231183,0.4303587285429142,1.291121,0.29773168466231176,0.3187527584830339,0.952821,0.2149240115805573,-0.026670209580838322,-0.016743,0.003953131710680538,-0.0022740518962075847,0.023382,0.010309377189981043,-0.004941121756487026,0.048205,0.01848249831064907
