time_s,vEgo,aEgo,vEgoRaw,standstill,steeringAngleDeg,steeringTorque,steeringPressed,gas,gasPressed,brake,brakePressed,cruiseState_enabled,cruiseState_available,cruiseState_speed,cc_enabled,cc_latActive,cc_longActive,leftBlinker,rightBlinker,actuators_accel,actuators_torque,actuators_speed,actuators_curvature,co_accel,co_brake,co_gas,co_steer,co_steeringAngleDeg,co_curvature,cs_enabled,cs_active,cs_curvature,cs_desiredCurvature,cs_vCruise,cs_longControlState,cs_forceDecel
0.000000,24.512077,-0.270129,24.523611,0,1.300000,718.448387,0,0.000000,0,0.000000,0,0,1,27.500000,0,0,0,0,0,0.000000,,0.000000,-0.000289,0.000000,0.000000,0.000000,0.000000,1.319430,-0.000295,0,0,-0.000289,-0.000289,0.000000,off,0
