time_s,face_yaw,face_pitch,face_roll,face_pos_x,face_pos_y,faceProb,leftEyeProb,rightEyeProb,leftBlinkProb,rightBlinkProb,sunglassesProb,occludedProb,readyProb_0,readyProb_1,readyProb_2,readyProb_3,notReadyProb_0,notReadyProb_1,poorVisionProb,awarenessStatus,isDistracted,distractedType,faceDetected,isRHD
0.000000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.050000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.100000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.150000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.200000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.250000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.300000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.350000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.400000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.450000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
0.500000,-0.632477,0.665771,0.030930,0.134293,0.006287,0.954297,0.944715,0.843041,0.851675,0.796668,0.000017,0.510990,0.492245,0.526733,0.531184,0.490700,0.039481,0.537254,0.000135,1.000000,0,0,0,0
