time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
273.670000,9.722954,0.529060,0.506926,-0.028041,0.000603,-0.002604
273.680000,9.729306,0.653643,0.526841,-0.026693,0.001751,-0.003452
273.690000,9.745335,0.543786,0.561627,-0.027944,0.002964,-0.002603
273.700000,9.715790,0.375192,0.612561,-0.028137,0.001429,-0.001755
273.710000,9.729941,0.485667,0.560770,-0.028566,0.001383,-0.001168
273.720000,9.763874,0.664997,0.583654,-0.029246,0.001462,-0.001442
273.730000,9.744863,0.636602,0.606717,-0.027791,0.002486,-0.001641
273.740000,9.647635,0.419904,0.624842,-0.026812,0.003732,-0.002497
273.750000,9.683660,0.362300,0.606813,-0.027075,0.002355,-0.003360
273.760000,9.745658,0.570020,0.530388,-0.027500,0.002493,-0.002705
273.770000,9.788616,0.641186,0.665429,-0.027385,0.000783,-0.001624
273.780000,9.765058,0.493934,0.611456,-0.027061,0.002494,-0.001940
273.790000,9.664508,0.409476,0.572668,-0.027479,0.002301,-0.002881
273.800000,9.734323,0.570044,0.526594,-0.027775,-0.001444,-0.005020
273.810000,9.694588,0.628566,0.541984,-0.027388,0.000276,-0.004438
273.820000,9.736558,0.521019,0.668824,-0.027901,-0.001520,-0.003027
273.830000,9.737588,0.360193,0.656610,-0.027631,0.002296,-0.001596
273.840000,9.717566,0.493584,0.596071,-0.026931,0.002019,-0.002629
273.850000,9.763118,0.683769,0.552582,-0.027995,-0.000052,-0.003472
273.860000,9.719903,0.633151,0.542367,-0.028189,-0.000435,-0.003994
273.870000,9.694044,0.407381,0.559889,-0.029238,0.000134,-0.002612
273.880000,9.703759,0.376847,0.530347,-0.028687,0.001478,-0.001509
273.890000,9.734391,0.570540,0.564980,-0.028333,0.000231,-0.001568
273.900000,9.772966,0.651049,0.657015,-0.028345,0.000453,-0.001467
273.910000,9.699891,0.502499,0.657838,-0.028136,0.002310,-0.002071
273.920000,9.656583,0.423515,0.650734,-0.027858,0.001417,-0.003380
273.930000,9.744132,0.591947,0.462487,-0.026321,0.002542,-0.003933
273.940000,9.710966,0.661344,0.520879,-0.027414,0.001017,-0.002527
273.950000,9.827547,0.476236,0.590109,-0.029168,0.000317,-0.001675
273.960000,9.656527,0.375971,0.594044,-0.029000,0.002617,-0.000788
273.970000,9.676661,0.526953,0.576153,-0.028669,0.000284,-0.001348
273.980000,9.737341,0.720975,0.543103,-0.028344,0.000492,-0.002292
273.990000,9.692677,0.618924,0.638974,-0.028173,0.002051,-0.002429
274.000000,9.752978,0.406956,0.651614,-0.028037,0.002896,-0.001137
274.010000,9.737090,0.389088,0.582045,-0.027144,0.002711,-0.001803
274.020000,9.757081,0.590921,0.530453,-0.027931,0.000787,-0.001716
274.030000,9.733283,0.697628,0.550064,-0.028183,0.000907,-0.001750
274.040000,9.683867,0.516466,0.606502,-0.027897,0.002256,-0.001968
274.050000,9.679912,0.410875,0.565978,-0.027338,0.001787,-0.002543
274.060000,9.740976,0.571992,0.514701,-0.027517,0.001819,-0.002527
274.070000,9.724463,0.608415,0.588531,-0.027046,0.001033,-0.003396
274.080000,9.796773,0.511826,0.675251,-0.029063,0.000250,-0.001481
274.090000,9.708202,0.375990,0.697265,-0.028786,0.002216,-0.001482
274.100000,9.743628,0.538293,0.553985,-0.027653,0.002443,-0.001527
274.110000,9.715491,0.710298,0.469915,-0.026341,0.005695,-0.001977
274.120000,9.714358,0.571533,0.551857,-0.027708,0.001169,-0.001849
274.130000,9.712858,0.345787,0.580488,-0.028302,0.001740,-0.002034
274.140000,9.702634,0.371479,0.595339,-0.028558,0.000274,-0.002474
274.150000,9.763213,0.604143,0.569624,-0.028462,-0.000601,-0.002968
274.160000,9.746821,0.710101,0.611746,-0.028348,-0.000199,-0.002635
274.170000,9.724241,0.544255,0.649051,-0.028265,0.001793,-0.003180
274.180000,9.697631,0.356435,0.617947,-0.027073,0.004356,-0.003512
274.190000,9.712399,0.472220,0.536534,-0.027006,0.004004,-0.002831
274.200000,9.743362,0.652350,0.485638,-0.028026,-0.000108,-0.001769
274.210000,9.730027,0.548875,0.599312,-0.028135,0.001116,-0.002314
274.220000,9.655549,0.331610,0.665598,-0.028177,0.002751,-0.001790
274.230000,9.779631,0.498447,0.557742,-0.028007,0.002044,-0.001650
274.240000,9.715683,0.667652,0.536576,-0.028055,0.001617,-0.002866
274.250000,9.747305,0.668426,0.605720,-0.027753,0.001180,-0.002666
274.260000,9.723230,0.402237,0.625301,-0.028279,0.001706,-0.001934
274.270000,9.678906,0.353495,0.587101,-0.027336,0.000677,-0.001571
274.280000,9.797778,0.632554,0.510699,-0.027501,-0.000273,-0.002159
274.290000,9.709806,0.695217,0.567495,-0.028404,0.001379,-0.002414
274.300000,9.701229,0.528675,0.586420,-0.028133,0.003241,-0.002935
274.310000,9.667833,0.382384,0.603104,-0.028499,0.003514,-0.002797
