time_s,model_desiredCurvature,model_desiredAcceleration,laneLeft_prob,laneRight_prob,laneLeft_y,laneRight_y,laneChangeState,laneChangeDirection,aTarget,shouldStop,hasLead,fcw,longPlanSource
0.000000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.050000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.100000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.150000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.200000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.250000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.300000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.350000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.400000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.450000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.500000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.550000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.600000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.650000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.700000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.750000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.800000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.850000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.900000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
0.950000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.000000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.050000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.100000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.150000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.200000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.250000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.300000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.350000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.400000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.450000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.500000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.550000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.600000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.650000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.700000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.750000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.800000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.850000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.900000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
1.950000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.000000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.050000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.100000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.150000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.200000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.250000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.300000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.350000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.400000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.450000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.500000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.550000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.600000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.650000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.700000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.750000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.800000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.850000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.900000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
2.950000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.000000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.050000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.100000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.150000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.200000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.250000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.300000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.350000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.400000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.450000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.500000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.550000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.600000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.650000,0.095386,,0.025591,0.039124,-1.722036,1.579550,off,none,0.717220,0,0,0,cruise
3.700000,0.105870,,0.026185,0.039295,-1.723428,1.583160,off,none,0.765932,0,0,0,cruise
3.750000,0.112724,,0.026901,0.039649,-1.724149,1.585162,off,none,0.855040,0,0,0,cruise
3.800000,0.102375,,0.027618,0.040713,-1.722460,1.580613,off,none,0.878701,0,0,0,cruise
3.850000,0.057886,,0.028990,0.045408,-1.719163,1.578796,off,none,0.878854,0,0,0,cruise
3.900000,-0.117790,,0.042259,0.062074,-1.694404,1.575309,off,none,0.878791,0,0,0,cruise
3.950000,0.006932,,0.020785,0.026295,-1.720410,1.607528,off,none,0.878792,0,0,0,cruise
4.000000,0.072126,,0.022022,0.030672,-1.696009,1.604829,off,none,0.878791,0,0,0,cruise
4.050000,0.126100,,0.020634,0.028296,-1.714053,1.608109,off,none,0.878791,0,0,0,cruise
4.100000,0.106010,,0.021367,0.029448,-1.707139,1.597288,off,none,0.878791,0,0,0,cruise
4.150000,0.088246,,0.021778,0.028633,-1.699665,1.599899,off,none,0.878791,0,0,0,cruise
4.200000,0.148228,,0.020869,0.022757,-1.676677,1.595169,off,none,0.878791,0,0,0,cruise
4.250000,0.139460,,0.020349,0.021906,-1.680959,1.593246,off,none,0.878791,0,0,0,cruise
4.300000,0.133970,,0.020068,0.023827,-1.683016,1.590407,off,none,0.878791,0,0,0,cruise
