time_s,face_yaw,face_pitch,face_roll,face_pos_x,face_pos_y,faceProb,leftEyeProb,rightEyeProb,leftBlinkProb,rightBlinkProb,sunglassesProb,occludedProb,readyProb_0,readyProb_1,readyProb_2,readyProb_3,notReadyProb_0,notReadyProb_1,poorVisionProb,awarenessStatus,isDistracted,distractedType,faceDetected,isRHD
0.000000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.050000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.100000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.150000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.200000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.250000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.300000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.350000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.400000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
0.450000,-0.237213,0.038574,-0.102615,0.103409,0.014923,0.965308,0.937354,0.973928,0.762380,0.780725,0.000017,0.483577,0.494406,0.536481,0.530296,0.493875,0.332527,0.532569,0.861567,1.000000,0,0,0,0
